similarity_w,sum_cos_fixed
0.935470461845398,2.84484276416064
0.9345656633377076,2.574095682116633
0.9344521760940552,2.8444391374936577
0.9343411922454834,2.0303567193205985
0.9339536428451538,2.8261142343185037
0.933858036994934,2.7441388286644055
0.933790922164917,2.8473286806480393
0.9336743354797364,2.7441388286644055
0.9987460374832152,2.959078986703734
0.9986790418624878,3.0
0.9986675977706908,2.8572955227539167
0.9986528158187866,2.883345312646725
0.9986042976379396,2.970240808917544
0.998540222644806,3.0
0.9985357522964478,2.8621470145604024
0.9984951615333556,3.0
0.9984765648841858,2.9801725494265043
0.9984240531921388,2.863192166510119
0.9984202384948729,2.9096097264855825
0.9984017610549928,2.938962985847736
0.998346984386444,3.0
0.9982991218566896,3.0
0.9982213377952576,2.9419116403291268
0.9981633424758912,2.853379794568404
0.9981489181518556,2.9112949503894505
0.9981237649917604,2.947633060910334
0.998093605041504,2.938875879894065
0.9980924725532532,2.931690685489403
0.997971773147583,2.937596167339359
0.9979407787322998,2.980003724925955
0.9978713393211364,3.0
0.9977786540985109,2.954183111477139
0.9977477788925172,2.963179227517523
0.9977232217788696,3.0
0.9977231621742249,2.9115971716396096
0.997696578502655,2.906614886699773
0.9976935386657716,2.9407008991067527
0.9976113438606262,2.949554423781828
0.997603952884674,2.8896180255303014
0.9975669384002686,2.973533697539485
0.9975423812866212,3.0
0.9974735379219056,2.9762982205296007
0.9974689483642578,2.948423657619251
0.9974575042724608,2.7594796093910383
0.99744313955307,2.973041536147838
0.9974123239517212,2.8826579919758584
0.9974040389060974,2.9701649752331756
0.9974026679992676,2.939817344758987
0.9973782300949096,3.0
0.9973600506782532,2.815800410347351
0.997348964214325,3.0
0.9973479509353638,2.8701533549718956
0.9973211884498596,2.969040020078696
0.9972887635231018,2.9052822863464174
0.9972497820854188,2.874802062652945
0.9972153902053832,2.9176642191346334
0.9972087740898132,2.877892953275677
0.9972057342529296,2.905250830331688
0.9989248514175416,2.9172594923432373
0.9984150528907776,2.9670866539456906
0.998383402824402,2.8136139000169327
0.998342514038086,2.9595264237802033
0.9983350038528442,2.9369110064001953
0.9982731342315674,2.9444969102359444
0.9982513189315796,3.0
0.9981985092163086,2.9098213427253095
0.9981977939605712,2.575226860268809
0.9981755018234252,2.9531063057290474
0.9981711506843568,2.9295171260647868
0.998153805732727,2.916698767443625
0.9981107711791992,2.9465794557868747
0.9980614185333252,2.9024558533568836
0.998055934906006,2.6961677184704245
0.998049020767212,3.0
0.9980111122131348,2.9720587446710156
0.9980074167251588,3.0
0.9979596138000488,1.9656627053101714
0.9979568719863892,2.975739499123815
0.9979392290115356,2.930247779591202
0.9979068040847778,3.0
0.9979004263877868,2.9648200148298787
0.9978732466697692,2.850887323889968
0.9978697299957277,2.981446418940962
0.9978427886962892,3.0
0.9978356957435608,2.980035785681056
0.9978350400924684,2.883358849462947
0.9978045225143432,2.9554607421478893
0.9977906942367554,2.9661974186303426
0.9977900981903076,2.958979239994213
0.9977657794952391,2.943134138367391
0.9977347850799559,2.9839055660717353
0.9977331757545472,2.9259139003613
0.9977325201034546,3.0
0.9977231621742249,2.938602287426682
0.9977182149887084,3.0
0.9977141022682191,2.825741255349327
0.9977049827575684,2.961511236685384
0.9976752400398254,2.9182995239869585
0.9976746439933776,2.936007344222715
0.9976487755775452,2.8857604387854443
0.9976476430892944,2.875081590838134
0.9976326823234558,2.958532191690771
0.9976300597190856,2.9583638389437357
0.9976286292076112,2.9716303247831353
0.9976264238357544,2.9709578986190475
0.997610569000244,2.882488349027247
0.997609555721283,2.9840615398646944
0.9976004958152772,2.9709157003394404
0.9979826807975768,2.9195436151464036
0.9975321292877196,2.9608701100709944
0.997333526611328,2.858633608846025
0.9969066381454468,2.9236815661486086
0.9968658685684204,2.8650251245939216
0.9968239068984984,2.941251770710381
0.9964208006858826,2.8746624418678928
0.99634850025177,2.908704600019005
0.9959484338760376,2.8736141067086174
0.9957504868507384,2.9163584532252176
0.995742917060852,2.854694254026698
0.995624303817749,2.7269285438088664
0.9956076741218568,2.956838362713488
0.9954323768615724,2.8951126921285937
0.9953752756118774,2.954409705252692
0.9953563213348388,2.781834959576394
0.9953386187553406,3.0
0.9952024221420288,2.9592622709858962
0.9951939582824708,2.9717776801825004
0.9951217770576476,2.805386562392276
0.9951091408729552,2.8750332602483724
0.9949935674667358,3.0
0.9949455261230468,2.822679624912235
0.9946311712265016,2.7678656588568984
0.994608461856842,3.0
0.9945350289344788,2.8230607287695246
0.9945048689842224,2.8182012125830935
0.9944607019424438,2.955186285791438
0.994259476661682,2.8889206277125323
0.9937980771064758,2.9493691054999007
0.9937773346900941,2.9469597135752488
0.993733525276184,2.9205093580964925
0.9936278462409972,2.9809128575478487
0.9935970306396484,2.916639883013148
0.9935901165008544,2.8112394304751627
0.993571639060974,3.0
0.9934338331222534,2.9367292974453734
0.9933218359947203,2.9027393493567057
0.993300199508667,3.0
0.9932552576065063,2.9380180741609987
0.9931210279464722,2.864998287506084
0.9926964044570924,2.9326149127868217
0.9926576614379884,3.0
0.9924024939537048,2.9323635594822046
0.9922579526901244,2.9620732663885696
0.9920710921287536,2.8653185857717194
0.9920289516448976,3.0
0.9920108318328856,2.688931510084996
0.9919826984405518,2.964340556750974
0.991868495941162,2.8951537996470207
